source_shard,relationship_source,source_recipe_id,recipe_no,recipe_name,category,variant,original_ingredient_id,resolved_ingredient_id,v22_5_canonical_ingredient,original_ingredient,amount_g,amount_status,choice_group,optional,relationship_source_url,nutrient_input_eligible
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-323,323,Картофель отварной,"Картофель, овощи и грибы","III, с маслом",ING-0019,ING-0019,Картофель,Картофель,258,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/1_otvarnoy/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-323,323,Картофель отварной,"Картофель, овощи и грибы","III, с маслом",ING-0032,ING-0032,Масло сливочное,Масло сливочное,10,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/1_otvarnoy/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-326,326,Картофельное пюре,"Картофель, овощи и грибы","III, с маслом",ING-0019,ING-0019,Картофель,Картофель,225,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/1_otvarnoy/4.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-326,326,Картофельное пюре,"Картофель, овощи и грибы","III, с маслом",ING-0032,ING-0032,Масло сливочное,Масло сливочное,5,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/1_otvarnoy/4.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-326,326,Картофельное пюре,"Картофель, овощи и грибы","III, с маслом",ING-0034,ING-0034,"Молоко 3,2%",Молоко,38,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/1_otvarnoy/4.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-361,361,Котлеты морковные,"Картофель, овощи и грибы","III, с жиром",ING-0006,ING-0006,Вода,Вода,35,verified_net,,NO,https://interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/3_jareniy/9.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-361,361,Котлеты морковные,"Картофель, овощи и грибы","III, с жиром",ING-0014,ING-0014,Жир кулинарный,Жир кулинарный,10,verified_net,,NO,https://interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/3_jareniy/9.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-361,361,Котлеты морковные,"Картофель, овощи и грибы","III, с жиром",ING-0021,ING-0021,Крупа манная,Крупа манная,18,verified_net,,NO,https://interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/3_jareniy/9.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-361,361,Котлеты морковные,"Картофель, овощи и грибы","III, с жиром",ING-0030,ING-0030,Маргарин столовый,Маргарин столовый,5,verified_net,,NO,https://interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/3_jareniy/9.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-361,361,Котлеты морковные,"Картофель, овощи и грибы","III, с жиром",ING-0032,ING-0032,Масло сливочное,Масло сливочное,5,verified_net,,NO,https://interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/3_jareniy/9.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-361,361,Котлеты морковные,"Картофель, овощи и грибы","III, с жиром",ING-0035,ING-0035,Морковь,Морковь,160,verified_net,,NO,https://interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/3_jareniy/9.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-361,361,Котлеты морковные,"Картофель, овощи и грибы","III, с жиром",ING-0053,ING-0053,Сухари панировочные,Сухари,12,verified_net,,NO,https://interdoka.ru/kulinaria/1982/3_bluda_katof_ovosh_gribi/3_jareniy/9.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-364,364,Шницель из капусты,"Картофель, овощи и грибы",III — с маслом,ING-0014,ING-0014,Жир кулинарный,Жир кулинарный,10,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-364,364,Шницель из капусты,"Картофель, овощи и грибы",III — с маслом,ING-0017,ING-0017,Капуста белокочанная,Капуста белокочанная,180,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-364,364,Шницель из капусты,"Картофель, овощи и грибы",III — с маслом,ING-0032,ING-0032,Масло сливочное,Масло сливочное,5,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-364,364,Шницель из капусты,"Картофель, овощи и грибы",III — с маслом,ING-0036,ING-0036,Мука пшеничная,Мука пшеничная,5,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-364,364,Шницель из капусты,"Картофель, овощи и грибы",III — с маслом,ING-0053,ING-0053,Сухари панировочные,Сухари,15,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-364,364,Шницель из капусты,"Картофель, овощи и грибы",III — с маслом,ING-0071,ING-0071,Яйцо куриное,Яйца,5,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-380,380,Рулет или запеканка картофельные с овощами или овощами и грибами,"Картофель, овощи и грибы","III — свежая капуста, со сметаной",ING-0017,ING-0017,Капуста белокочанная,Капуста свежая: 40 г нетто → 30 г готовой,40,verified_primary_raw_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-380,380,Рулет или запеканка картофельные с овощами или овощами и грибами,"Картофель, овощи и грибы","III — свежая капуста, со сметаной",ING-0019,ING-0019,Картофель,Картофель: 180 г нетто → 175 г протёртого,180,verified_primary_raw_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-380,380,Рулет или запеканка картофельные с овощами или овощами и грибами,"Картофель, овощи и грибы","III — свежая капуста, со сметаной",ING-0030,ING-0030,Маргарин столовый,Маргарин столовый,10,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-380,380,Рулет или запеканка картофельные с овощами или овощами и грибами,"Картофель, овощи и грибы","III — свежая капуста, со сметаной",ING-0046,ING-0046,Сметана 20%,Сметана (в изделие),5,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-380,380,Рулет или запеканка картофельные с овощами или овощами и грибами,"Картофель, овощи и грибы","III — свежая капуста, со сметаной",ING-0046,ING-0046,Сметана 20%,Сметана при отпуске,15,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-380,380,Рулет или запеканка картофельные с овощами или овощами и грибами,"Картофель, овощи и грибы","III — свежая капуста, со сметаной",ING-0053,ING-0053,Сухари панировочные,Сухари,5,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-380,380,Рулет или запеканка картофельные с овощами или овощами и грибами,"Картофель, овощи и грибы","III — свежая капуста, со сметаной",ING-0071,ING-0071,Яйцо куриное,Яйца,10,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0020,ING-0020,Крупа гречневая,Гречневая крупа,80,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0030,ING-0030,Маргарин столовый,Маргарин,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0032,ING-0032,Масло сливочное,Масло сливочное,10,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0042,ING-0042,Сахар,Сахар,10,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0047,ING-0047,Сметана 30%,Сметана,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0053,ING-0053,Сухари панировочные,Сухари,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0056,ING-0056,Творог 9%,Творог,75,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-418,418,Крупеник,Крупы и каши,selected_1982_variant,ING-0071,ING-0071,Яйцо куриное,Яйцо,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/4_bluda_ktupi/2_izdeliia/1_krupeniki/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-442,442,Макаронные изделия отварные,Макаронные изделия,selected_1982_variant,ING-0029,ING-0029,Макаронные изделия,Макаронные изделия,350,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/6_bluda_makaroni/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-453,453,Яйца вареные,Блюда из яиц,selected_1982_variant,ING-0071,ING-0071,Яйцо куриное,Яйцо куриное,40,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/7_bluda_yaca/1_varenie/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-467,467,Омлет (натуральный),Блюда из яиц,selected_1982_variant,ING-0030,ING-0030,Маргарин столовый,Маргарин,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/7_bluda_yaca/4_omlet/15.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-467,467,Омлет (натуральный),Блюда из яиц,selected_1982_variant,ING-0032,ING-0032,Масло сливочное,Масло сливочное,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/7_bluda_yaca/4_omlet/15.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-467,467,Омлет (натуральный),Блюда из яиц,selected_1982_variant,ING-0034,ING-0034,"Молоко 3,2%",Молоко,30,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/7_bluda_yaca/4_omlet/15.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-467,467,Омлет (натуральный),Блюда из яиц,selected_1982_variant,ING-0071,ING-0071,Яйцо куриное,Яйцо,80,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/7_bluda_yaca/4_omlet/15.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-492,492,Сырники из творога,Блюда из творога,"1-й вариант, со сметаной",ING-0030,ING-0030,Маргарин столовый,Маргарин столовый,5,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/12.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-492,492,Сырники из творога,Блюда из творога,"1-й вариант, со сметаной",ING-0036,ING-0036,Мука пшеничная,Мука пшеничная,20,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/12.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-492,492,Сырники из творога,Блюда из творога,"1-й вариант, со сметаной",ING-0042,ING-0042,Сахар,Сахар,15,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/12.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-492,492,Сырники из творога,Блюда из творога,"1-й вариант, со сметаной",ING-0047,ING-0047,Сметана 30%,Сметана,20,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/12.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-492,492,Сырники из творога,Блюда из творога,"1-й вариант, со сметаной",ING-0056,ING-0056,Творог 9%,Творог,135,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/12.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-492,492,Сырники из творога,Блюда из творога,"1-й вариант, со сметаной",ING-0071,ING-0071,Яйцо куриное,Яйцо,5,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/12.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-499,499,Запеканка из творога,Блюда из творога,selected_1982_variant,ING-0021,ING-0021,Крупа манная,Манная крупа,10,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/19.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-499,499,Запеканка из творога,Блюда из творога,selected_1982_variant,ING-0030,ING-0030,Маргарин столовый,Маргарин,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/19.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-499,499,Запеканка из творога,Блюда из творога,selected_1982_variant,ING-0042,ING-0042,Сахар,Сахар,10,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/19.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-499,499,Запеканка из творога,Блюда из творога,selected_1982_variant,ING-0047,ING-0047,Сметана 30%,Сметана,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/19.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-499,499,Запеканка из творога,Блюда из творога,selected_1982_variant,ING-0053,ING-0053,Сухари панировочные,Сухари,5,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/19.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-499,499,Запеканка из творога,Блюда из творога,selected_1982_variant,ING-0056,ING-0056,Творог 9%,Творог,140,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/19.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-499,499,Запеканка из творога,Блюда из творога,selected_1982_variant,ING-0071,ING-0071,Яйцо куриное,Яйцо,4,source_net_for_calc,,NO,https://www.interdoka.ru/kulinaria/1982/8_bluda_tvorog/19.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-658,658,"Котлеты, биточки, шницели",Мясные блюда,"III, говядина, основное изделие без гарнира",ING-0006,ING-0006,Вода,Вода,12,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/5.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-658,658,"Котлеты, биточки, шницели",Мясные блюда,"III, говядина, основное изделие без гарнира",ING-0009,ING-0009,Говядина котлетная,Говядина (котлетное мясо),37,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/5.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-658,658,"Котлеты, биточки, шницели",Мясные блюда,"III, говядина, основное изделие без гарнира",ING-0013,ING-0013,Жир животный топленый,Жир животный топленый,3,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/5.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-658,658,"Котлеты, биточки, шницели",Мясные блюда,"III, говядина, основное изделие без гарнира",ING-0053,ING-0053,Сухари панировочные,Сухари,5,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/5.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-658,658,"Котлеты, биточки, шницели",Мясные блюда,"III, говядина, основное изделие без гарнира",ING-0063,ING-0063,Хлеб пшеничный,Хлеб пшеничный,9,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/5.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-669,669,Тефтели (2-й вариант),Мясные блюда,"III, говядина, основное изделие",ING-0006,ING-0006,Вода,Вода,6,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/16.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-669,669,Тефтели (2-й вариант),Мясные блюда,"III, говядина, основное изделие",ING-0009,ING-0009,Говядина котлетная,Говядина (котлетное мясо),38,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/16.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-669,669,Тефтели (2-й вариант),Мясные блюда,"III, говядина, основное изделие",ING-0013,ING-0013,Жир животный топленый,Жир животный топленый,3,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/16.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-669,669,Тефтели (2-й вариант),Мясные блюда,"III, говядина, основное изделие",ING-0013,ING-0013,Жир животный топленый,Жир животный топленый,5,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/16.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-669,669,Тефтели (2-й вариант),Мясные блюда,"III, говядина, основное изделие",ING-0024,ING-0024,Крупа рисовая,Крупа рисовая,5,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/16.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-669,669,Тефтели (2-й вариант),Мясные блюда,"III, говядина, основное изделие",ING-0028,ING-0028,Лук репчатый,Лук репчатый,18,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/16.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-669,669,Тефтели (2-й вариант),Мясные блюда,"III, говядина, основное изделие",ING-0036,ING-0036,Мука пшеничная,Мука пшеничная,4,verified_net,,NO,https://interdoka.ru/kulinaria/1982/10_bluda_miaso/4_rublenoe/16.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-697,697,"Птица, дичь или кролик отварные с гарниром",Птица и кролик,"III, курица, основной продукт без гарнира/соуса",ING-0025,ING-0025,Курица,Курица,107,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/11_bluda_ptica/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-697,697,"Птица, дичь или кролик отварные с гарниром",Птица и кролик,"III, курица, основной продукт без гарнира/соуса",ING-0028,ING-0028,Лук репчатый,Лук репчатый,2,verified_net,,NO,https://www.interdoka.ru/kulinaria/1982/11_bluda_ptica/1.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-720,720,Котлеты по-киевски,Птица и кролик,основное изделие без гарнира,ING-0014,ING-0014,Жир кулинарный,Жир кулинарный,15,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/24.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-720,720,Котлеты по-киевски,Птица и кролик,основное изделие без гарнира,ING-0025,ING-0025,Курица,Курица,83,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/24.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-720,720,Котлеты по-киевски,Птица и кролик,основное изделие без гарнира,ING-0032,ING-0032,Масло сливочное,Масло сливочное,30,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/24.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-720,720,Котлеты по-киевски,Птица и кролик,основное изделие без гарнира,ING-0063,ING-0063,Хлеб пшеничный,Хлеб пшеничный,25,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/24.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-720,720,Котлеты по-киевски,Птица и кролик,основное изделие без гарнира,ING-0071,ING-0071,Яйцо куриное,Яйцо,10,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/24.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-732,732,"Котлеты рубленые из птицы, дичи или кролика с гарниром",Птица и кролик,"III, курица, основное изделие без гарнира",ING-0025,ING-0025,Курица,Курица,37,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/36.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-732,732,"Котлеты рубленые из птицы, дичи или кролика с гарниром",Птица и кролик,"III, курица, основное изделие без гарнира",ING-0030,ING-0030,Маргарин столовый,Маргарин столовый,3,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/36.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-732,732,"Котлеты рубленые из птицы, дичи или кролика с гарниром",Птица и кролик,"III, курица, основное изделие без гарнира",ING-0034,ING-0034,"Молоко 3,2%",Молоко,13,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/36.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-732,732,"Котлеты рубленые из птицы, дичи или кролика с гарниром",Птица и кролик,"III, курица, основное изделие без гарнира",ING-0053,ING-0053,Сухари панировочные,Сухари,5,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/36.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-732,732,"Котлеты рубленые из птицы, дичи или кролика с гарниром",Птица и кролик,"III, курица, основное изделие без гарнира",ING-0063,ING-0063,Хлеб пшеничный,Хлеб пшеничный,9,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/36.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-732,732,"Котлеты рубленые из птицы, дичи или кролика с гарниром",Птица и кролик,"III, курица, основное изделие без гарнира",ING-0076,ING-0076,Внутренний жир,Внутренний жир,2,verified_net,,NO,https://interdoka.ru/kulinaria/1982/11_bluda_ptica/36.html,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-1081,1081,Блины,Мучные изделия,III — с маслом,ING-0006,ING-0006,Вода,Вода,118,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-1081,1081,Блины,Мучные изделия,III — с маслом,ING-0030,ING-0030,Маргарин столовый,Маргарин столовый для выпечки,5,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-1081,1081,Блины,Мучные изделия,III — с маслом,ING-0032,ING-0032,Масло сливочное,Масло сливочное при отпуске,10,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-1081,1081,Блины,Мучные изделия,III — с маслом,ING-0036,ING-0036,Мука пшеничная,Мука пшеничная,75,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-1081,1081,Блины,Мучные изделия,III — с маслом,ING-0042,ING-0042,Сахар,Сахар,3,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-1081,1081,Блины,Мучные изделия,III — с маслом,ING-0050,ING-0050,Соль поваренная,Соль,1.5,verified_primary_net,,NO,,YES
russian_normative_recipes_v22_5_row_nutrients_part1.xlsx,v13_part1,USSR82-1081,1081,Блины,Мучные изделия,III — с маслом,ING-0097,ING-0097,Дрожжи прессованные,Дрожжи прессованные,3,verified_primary_net,,NO,,YES
